ID,FixedRef,AreaCodeID,CountryID,CountryRelevanceID,FeatureVersionID,Unknown,Region,Address 1,Address 1 (Non-Latin),Address 2,Address 2 (Non-Latin),Address 3,Address 3 (Non-Latin),City,City (Non-Latin),State/ Province,State/ Province (Non-Latin),Postal Code,Postal Code (Non-Latin)
14452,,11109,11109,1413,214452,,,Second Floor,,96/98 East Atefi St.,,Africa Blvd.,,Tehran,,,,,
14453,,11210,11210,1413,214453,,,,,,,,,Dubai,,,,,
14455,,11109,11109,1413,214455,,,No. 2 Firouzeh Alley,,Shahid Hadjipour St.,,Resalat Highway,,Tehran,,,,,
14457,,11109,11109,1413,214457,,,No. 4 Corner of Shad St.,,Mollasadra Ave.,,Vanak Square,,Tehran,,,,,
14459,,11109,11109,1413,214459,,,P.O. Box 16765-3476,,,,,,Tehran,,,,,
14461,,11109,11109,1413,214461,,,,,,,,,Tehran,,,,,
14463,,11109,11109,1413,214463,,,"No. 57, Eftekhar St., Larestan St.",,Motahhari Ave,,,,Tehran,,,,,
14680,,11109,11109,1413,214680,,,P.O. Box 16765-34,,,,,,Tehran,,,,,
14465,,11109,11109,1413,214465,,,,,,,,,Tehran,,,,,
14467,,11109,11109,1413,214467,,,"No. 25, Valiasr St.",,Azadi Sq.,,,,Tehran,,,,,
14530,,11066,11066,1413,214530,,,c/o ASESORIA Y SOLUCIONES GRUPO CONSULTOR S.A.,,,,,,Cali,,,,,
14531,,11066,11066,1413,214531,,,c/o CONSULTORIA INTEGRAL Y ASESORIA EMPRESARIAL S.A.,,,,,,Cali,,,,,
14532,,11066,11066,1413,214532,,,c/o INVERSIONES EPOCA S.A.,,,,,,Cali,,,,,
14533,,11066,11066,1413,214533,,,c/o J.A.J. BARBOSA Y CIA. S.C.S.,,,,,,Cali,,,,,
14534,,11066,11066,1413,214534,,,Carrera 72 No. 11-46 Blq. 11 apto. 403,,,,,,Cali,,,,,
14520,,11066,11066,1413,214520,,,c/o ASESORIA Y SOLUCIONES GRUPO CONSULTOR S.A.,,,,,,Cali,,,,,
14521,,11066,11066,1413,214521,,,c/o CONSULTORIA INTEGRAL Y ASESORIA EMPRESARIAL S.A.,,,,,,Cali,,,,,
14522,,11066,11066,1413,214522,,,c/o INVERSIONES EPOCA S.A.,,,,,,Cali,,,,,
14523,,11066,11066,1413,214523,,,c/o J.A.J. BARBOSA Y CIA. S.C.S.,,,,,,Cali,,,,,
14524,,11066,11066,1413,214524,,,Carrera 81 No. 13A-125 Casa 11,,,,,,Cali,,,,,
14498,,11066,11066,1413,214498,,,Calle 15 Norte No. 6N-34 ofc. 404,,,,,,Cali,,,,,
14497,,11066,11066,1413,214497,,,Calle 15 Norte No. 6N-34 ofc. 404,,,,,,Cali,,,,,
14496,,11066,11066,1413,214496,,,Calle 15 Norte No. 6N-34 ofc. 404,,,,,,Cali,,,,,
14495,,11066,11066,1413,214495,,,Calle 15 Norte No. 6N-34 ofc. 404,,,,,,Cali,,,,,
14493,,11066,11066,1413,214493,,,Avenida 4 Norte No. 19N-34 ofc. 302,,,,,,Cali,,,,,
14494,,11066,11066,1413,214494,,,Centro Comercial New Point Local 204,,,,,,San Andres,,,,,
14618,,11291,,,214618,,,,,,,,,,,,,,
14624,,11291,,,214624,,,,,,,,,,,,,,
14625,,11291,,,214625,,,,,,,,,,,,,,
14627,,11197,11197,1413,214627,,,,,,,,,Damascus,,,,,
14656,,11044,11044,1413,214656,,,73 Dzerzhinskogo Avenue,,,,,,Minsk,,,,220116,
14657,,11171,11171,1413,214657,,,"ul Trevskaya, 20/1",,Room 536,,,,Moscow,,,,103789,
14658,,11209,11209,1413,214658,,,"ul Pavlovskaya, 29",,,,,,Kiev,,,,01135,
14659,,11094,11094,1413,214659,,,Oederweg 43,,,,,,Frankfurt-am-Main,,,,D-60318,
14660,,11065,11065,1413,214660,,,Tower B 19-B Oriental Kenzo,,48 Dongzhimenwai Street,,Dongcheng District,,Beijing,,,,100027,
14661,,11125,11125,1413,214661,,,GP 1 Apes Street,,,,,,Riga,,,,LV-1039,
14663,,11212,11212,1413,214663,,,"13 Branch St., # 213",,,,,,Methuen,,MA,,01844,
14675,,11291,,,214675,,,,,,,,,,,,,,
14676,,11291,,,214676,,,,,,,,,,,,,,
14677,,11291,,,214677,,,,,,,,,,,,,,
50121,,11109,11109,1413,250121,,,,,,,,,Tehran,,,,,
14726,,11210,11210,1413,214726,,,c/o FMF GENERAL TRADING LLC,,,,,,Dubai,,,,,
14722,,11210,11210,1413,214722,,,c/o SHAHBAZ KHAN GENERAL TRADING LLC,,,,,,Dubai,,,,,
14723,,11160,11160,1413,214723,,,c/o SHER MATCH INDUSTRIES (PVT.) LIMITED,,,,,,Peshawar,,,,,
14724,,11160,11160,1413,214724,,,,,,,,,Peshawar,,,,,
14725,,11210,11210,1413,214725,,,P.O. Box 33651,,,,,,Dubai,,,,,
14721,,11210,11210,1413,214721,,,,,,,,,,,,,,
14718,,11153,11153,1413,214718,,,c/o OFFENBACH HAUSHALTWAREN B.V.,,,,,,Beverwijk,,,,,
14719,,11045,11045,1413,214719,,,c/o BELS FLOWERS IMPORT EXPORT BVBA,,,,,,Antwerpen,,,,,
14720,,11153,11153,1413,214720,,,,,,,,,,,,,,
14717,,11045,11045,1413,214717,,,,,,,,,,,,,,
14716,,11211,11211,1413,214716,,,,,,,,,,,,,,
14712,,11210,11210,1413,214712,,,c/o AL AMLOOD TRADING LLC,,,,,,Dubai,,,,,
14713,,11210,11210,1413,214713,,,c/o FMF GENERAL TRADING LLC,,,,,,Dubai,,,,,
14714,,11160,11160,1413,214714,,,,,,,,,,,,,,
14708,,11210,11210,1413,214708,,,c/o SHAHBAZ KHAN GENERAL TRADING LLC,,,,,,Dubai,,,,,
14709,,11210,11210,1413,214709,,,c/o FMF GENERAL TRADING LLC,,,,,,Dubai,,,,,
14710,,11210,11210,1413,214710,,,,,,,,,Dubai,,,,,
14711,,11210,11210,1413,214711,,,,,,,,,Sharjah,,,,,
14706,,11210,11210,1413,214706,,,c/o A A TRADING FZCO,,,,,,Dubai,,,,,
14707,,11210,11210,1413,214707,,,,,,,,,Dubai,,,,,
14704,,11210,11210,1413,214704,,,"Ahmad Abdulla Bahzad Building, Al Qusais Street, Al Qusais Industrial Area",,,,,,Dubai,,,,,
14705,,11210,11210,1413,214705,,,P.O. Box 16542,,,,,,Dubai,,,,,
14702,,11210,11210,1413,214702,,,"Ali Rashid Lootah Building, Al Khaleej Street, Al Baraha Area",,,,,,Dubai,,,,,
14703,,11210,11210,1413,214703,,,P.O. Box 3517,,,,,,Dubai,,,,,
14701,,11210,11210,1413,214701,,,P.O. Box 37089,,,,,,Dubai,,,,,
14700,,11045,11045,1413,214700,,,Lange Lobroekstraat 8,,,,,,Antwerpen,,,,2060,
14698,,11153,11153,1413,214698,,,Rietlanden 5 - A,,,,,,Beverwijk,,,,1948,
14699,,11153,11153,1413,214699,,,Rietlanden 5 - 7,,,,,,Beverwijk,,,,1948 NE,
14697,,11094,11094,1413,214697,,,Schwalbacher Strasse 19,,,,,,Weisbaden,,,,65185,
14696,,11190,11190,1413,214696,,,Calle Serrano 52,,,,,,Barcelona,,,,08031,
14694,,11160,11160,1413,214694,,,"44 - 45, Royal Shopping Plaza, Industrial Estate, Hayatabad",,,,,,Peshawar,,,,,
14695,,11160,11160,1413,214695,,,"53 Royal Shopping Plaza, Industrial Estate, Hayatabad",,,,,,Peshawar,,,,,
14693,,11210,11210,1413,214693,,,P.O. Box 5456,,,,,,Ajman,,,,,
14692,,11160,11160,1413,214692,,,"Shop No. 1-2, Block A, Jamrud Road, Royal Market",,,,,,Peshawar,,,,,
14691,,11160,11160,1413,214691,,,"Shop No. 1-2, Block A, Jamrud Road, Royal Market",,,,,,Peshawar,,,,,
14689,,11160,11160,1413,214689,,,"Plot Numbers 119-121, Industrial Estate, Jamrud Road, Hayatabad",,,,,,Peshawar,,,,,
14690,,11160,11160,1413,214690,,,"Shahnawaz Traders Royal Industrial Area, Jamrud Road",,,,,,Peshawar,,,,,
14685,,11210,11210,1413,214685,,,"Al Ghas Building, Baniyas Square, Al Rigga Area, Flat No. 106",,,,,,Dubai,,,,,
14686,,11210,11210,1413,214686,,,P.O. Box 24241,,,,,,Dubai,,,,,
14687,,11210,11210,1413,214687,,,P.O. Box 40754,,,,,,Dubai,,,,,
14688,,11210,11210,1413,214688,,,"Shop No. 16, Baniyas Centre",,,,,,Dubai,,,,,
14735,,11109,11109,1413,214735,,,c/o SHIG,,,,,,Tehran,,,,,
14743,,11031,11031,1413,214743,,,,,,,,,Meftah,,,,,
14746,,11143,11143,1413,214746,,,Calle G. Robles No. 152,,,,,,Culiacan,,Sinaloa,,,
14747,,11143,11143,1413,214747,,,"Urban Lot 11, Manzana 35, Zona 2",,,,,,Culiacan,,Sinaloa,,,
14748,,11143,11143,1413,214748,,,"Calle Mariano Escobedo No. 366, Apt. 102, Colonia Centro",,,,,,Culiacan,,Sinaloa,,,
14749,,11143,11143,1413,214749,,,"Avenida Rodolfo G. Robles No. 166, Colonia Jorge Almada",,,,,,Culiacan,,Sinaloa,,,
14750,,11143,11143,1413,214750,,,"Avenida Rodolfo G. Robles No. 153 South, Colonia Jorge Almada",,,,,,Culiacan,,Sinaloa,,,
14751,,11143,11143,1413,214751,,,Avenida Ignacio Aldama No. 257 Norte,,,,,,Culiacan,,Sinaloa,,,
14752,,11143,11143,1413,214752,,,"Calle Mariano Escobedo No. 366, #102",,,,,,Culiacan,,Sinaloa,,,
14753,,11143,11143,1413,214753,,,Calle Juan de Dios Batiz No. 139,,,,,,Culiacan,,Sinaloa,,,
14754,,11143,11143,1413,214754,,,"c/o TOYS FACTORY, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14755,,11143,11143,1413,214755,,,"c/o SIN-MEX IMPORTADORA, S.A. DE C.V.",,,,,,Mexico,,Distrito Federal,,,
14756,,11143,11143,1413,214756,,,"c/o CHIQUIS CAZAREZ CASA DE CAMBIO, Sepulveda con Juarez y Grandos",,,,,,Culiacan,,Sinaloa,,,
15026,,11212,11212,1413,215026,,,9311 Clancey Avenue,,,,,,Downey,,CA,,90240,
14758,,11143,11143,1413,214758,,,"Avenida Rodolfo G. Robles No. 153, Sur, Colonia Aldama",,,,,,Culiacan,,Sinaloa,,,
14759,,11143,11143,1413,214759,,,"Predio de San Rafael, Sindicatura de Costa Rica",,,,,,Culiacan,,Sinaloa,,,
14760,,11143,11143,1413,214760,,,Avenida Ignacio Aldama No. 257 Norte,,,,,,Culiacan,,Sinaloa,,,
14761,,11143,11143,1413,214761,,,"Calle Mariano Escobedo No. 366, #102",,,,,,Culiacan,,Sinaloa,,,
14762,,11143,11143,1413,214762,,,Calle Juan de Dios Batiz No. 139,,,,,,Culiacan,,Sinaloa,,,
14763,,11143,11143,1413,214763,,,"c/o SISTEMA DE RADIO DE SINALOA, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14764,,11143,11143,1413,214764,,,"c/o TOYS FACTORY, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14765,,11143,11143,1413,214765,,,"c/o SIN-MEX IMPORTADORA, S.A. DE C.V.",,,,,,Mexico,,Distrito Federal,,,
14766,,11143,11143,1413,214766,,,"c/o CONSORCIO INMOBILIARIO DEL VALLE DE CULIACAN, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14767,,11143,11143,1413,214767,,,"c/o OPERADORA INTEGRAL DE COMERCIO, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14769,,11143,11143,1413,214769,,,"Avenida Rodolfo Robles 153 Sur, Colonia Jorge Almada",,,,,,Culiacan,,Sinaloa,,,
14770,,11143,11143,1413,214770,,,"Avenida Ignacio Aldama #257, Colonia Centro",,,,,,Culiacan,,Sinaloa,,,
14771,,11143,11143,1413,214771,,,"Calle G. Robles No. 153, Colonia Almada Sur",,,,,,Culiacan,,Sinaloa,,,
14772,,11143,11143,1413,214772,,,"Avenida Rodolfo G. Robles No. 153 Sur, Colonia Almada",,,,,,Culiacan,,Sinaloa,,,
14773,,11143,11143,1413,214773,,,"Calle Benito Juarez No. 636, Oriente, Colonia Centro",,,,,,Culiacan,,Sinaloa,,,
14774,,11143,11143,1413,214774,,,"Predio de San Rafael, Sindicatura de Costa Rica",,,,,,Culiacan,,Sinaloa,,,
14775,,11143,11143,1413,214775,,,Avenida Ignacio Aldama No. 257 Norte,,,,,,Culiacan,,Sinaloa,,,
14776,,11143,11143,1413,214776,,,"c/o SISTEMA DE RADIO DE SINALOA, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14777,,11143,11143,1413,214777,,,"c/o CONSORCIO INMOBILIARIO DEL VALLE DE CULIACAN, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14778,,11143,11143,1413,214778,,,"c/o COMERCIAL DOMELY, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14780,,11143,11143,1413,214780,,,"Mariano Escobedo No. 366-102, Colonia Centro",,,,,,Culiacan,,Sinaloa,,,
14781,,11143,11143,1413,214781,,,"Calle G. Robles No. 153, Colonia Almada Sur",,,,,,Culiacan,,Sinaloa,,,
14782,,11143,11143,1413,214782,,,No. 626 Calle Benito Juarez,,,,,,Culiacan,,Sinaloa,,,
14783,,11143,11143,1413,214783,,,"c/o SISTEMA DE RADIO DE SINALOA, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14784,,11143,11143,1413,214784,,,"c/o CONSORCIO INMOBILIARIO DEL VALLE DE CULIACAN, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14785,,11143,11143,1413,214785,,,"c/o COMERCIAL JOANA, S.A. DE C.V.",,,,,,Guadalajara,,Jalisco,,,
14787,,11143,11143,1413,214787,,,"Avenida Rodolfo Robles 153 Sur, Colonia Jorge Almada",,,,,,Culiacan,,Sinaloa,,,
14788,,11143,11143,1413,214788,,,"Calle G. Robles No. 153, Colonia Almada Sur",,,,,,Culiacan,,Sinaloa,,,
14789,,11143,11143,1413,214789,,,"Avenida Rodolfo G. Robles No. 153 Sur, Colonia Almada",,,,,,Culiacan,,Sinaloa,,,
14790,,11143,11143,1413,214790,,,"No. 154 Avenida Teofilo Noris, Colonia Almada",,,,,,Culiacan,,Sinaloa,,,
14791,,11143,11143,1413,214791,,,Calle Juan de Dios Batiz No. 139,,,,,,Culiacan,,Sinaloa,,,
14792,,11143,11143,1413,214792,,,"c/o SISTEMA DE RADIO DE SINALOA, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14793,,11143,11143,1413,214793,,,"c/o CONSORCIO INMOBILIARIO DEL VALLE DE CULIACAN, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
15008,,11143,11143,1413,215008,,,"Cll Villa Santander 2834, Villas del Rio Culiacan Villas del Rio Villa Vizcaya, Culiacan Rosales",,,,,,Culiacan,,Sinaloa,,,
14795,,11143,11143,1413,214795,,,"Escobedo No. 366 Oriente, Departamento No. 102",,,,,,Culiacan,,Sinaloa,,,
14796,,11143,11143,1413,214796,,,"Calle Mariano Escobedo No. 366-102, Colonia Centro",,,,,,Tijuana,,Baja California,,,
14797,,11143,11143,1413,214797,,,Edo. de Tabasco # 1423,,,,,,Culiacan,,Sinaloa,,,
14798,,11143,11143,1413,214798,,,"c/o SISTEMA DE RADIO DE SINALOA, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14799,,11143,11143,1413,214799,,,"c/o OPERADORA INTEGRAL DE COMERCIO, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
15009,,11143,11143,1413,215009,,,"Cll Cerro de San Cayetano 728, Colinas de San Miguel, Culiacan Circuito Ceroo de la Silla, Culiacan Rosales",,,,,,Culiacan,,,,,
15027,,11143,11143,1413,215027,,,"Avenida Jose Maria Morelos 302 Pte, Local 3, Col. Sector Culiacan Centro",,,,,,Culiacan,,Sinaloa,,80000,
14801,,11143,11143,1413,214801,,,"Calle Cerro Agudo No. 3191, Colonia Loma Linda",,,,,,Culiacan,,Sinaloa,,,
14802,,11143,11143,1413,214802,,,"c/o SEPRIV, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14804,,11143,11143,1413,214804,,,"Paseo Estrella de Mar No. 1210, Seccion Coronado, Colonia Playas",,,,,,Tijuana,,Baja California,,,
14805,,11143,11143,1413,214805,,,"c/o OPERADORA INTEGRAL DE COMERCIO, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14806,,11143,11143,1413,214806,,,"c/o TECNOLOGIA DIGITAL Y SERVICIOS, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14808,,11143,11143,1413,214808,,,"Paseo Estrella Del Mar No. 1210, Playas de Tijuana",,,,,,Tijuana,,Baja California,,,
14809,,11143,11143,1413,214809,,,"c/o OPERADORA INTEGRAL DE COMERCIO, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14810,,11143,11143,1413,214810,,,"c/o TECNOLOGIA DIGITAL Y SERVICIOS, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
15028,,11143,11143,1413,215028,,,Manuel M. Flores 20 Montebello,,,,,,Tijuana,,Baja California,,,
14821,,11143,11143,1413,214821,,,Blvd. Agua Caliente No. 148,,,,,,Tijuana,,Baja California,,,
14822,,11143,11143,1413,214822,,,"Calle Ixtapan de la Sal No. 12137, Fraccionamiento Colinas de Agua Caliente",,,,,,Tijuana,,Baja California,,,
14823,,11143,11143,1413,214823,,,"C. Cerro Alto No. 7855, Fracc. Lomas de Agua Caliente",,,,,,Tijuana,,Baja California,,,
14824,,11143,11143,1413,214824,,,"Avenida Central No. 10200, Departamento 401 Guion ""E,"" Colonia Hipodromo Dos",,,,,,Tijuana,,Baja California,,,
14825,,11143,11143,1413,214825,,,"c/o MULTISERVICIOS AGSA, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14826,,11143,11143,1413,214826,,,"c/o AGBAS CONSULTORES, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14828,,11143,11143,1413,214828,,,"c/o MEXGLOBO, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14830,,11143,11143,1413,214830,,,"c/o HACIENDA CIEN ANOS DE TIJUANA, S. DE R.L. DE C.V.",,,,,,Tijuana,,Baja California,,,
15013,,11143,11143,1413,215013,,,"c/o COCINA DE TIJUANA, S. DE R.L. DE C.V.",,,,,,Tijuana,,Baja California,,,
15029,,11143,11143,1413,215029,,,"Diaz Miron, Calle 1903 3 Zona Central",,,,,,Tijuana,,Baja California,,,
14833,,11143,11143,1413,214833,,,"Calle Gladiolas No. 28, Fraccionamiento Del Prado",,,,,,Tijuana,,Baja California,,,
14834,,11143,11143,1413,214834,,,"Calle Garita de Otay No. 1408, Colonia Mesa de Otay",,,,,,Tijuana,,Baja California,,,
14835,,11143,11143,1413,214835,,,"Priv del Cesar No. 7013, Fracc. Racial Agua Caliente",,,,,,Tijuana,,Baja California,,,
14836,,11143,11143,1413,214836,,,"c/o MULTISERVICIOS AGSA, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14837,,11143,11143,1413,214837,,,"c/o MEXGLOBO, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14838,,11143,11143,1413,214838,,,"c/o COCINA DE TIJUANA, S. DE R.L. DE C.V.",,,,,,Tijuana,,Baja California,,,
14839,,11143,11143,1413,214839,,,"c/o HACIENDA CIEN ANOS DE TIJUANA, S. DE R.L. DE C.V.",,,,,,Tijuana,,Baja California,,,
15010,,11143,11143,1413,215010,,,"Cll Gladiolas 11449, Lomas de Agua Caliente c de Las Torres c de S Fco",,,,,,Tijuana,,Baja California,,22024,
14842,,11143,11143,1413,214842,,,"Calle Jesus Almada No. 214, Colonia Pueblo Nuevo 1",,,,,,Navolato,,Sinaloa,,,
14843,,11143,11143,1413,214843,,,"Ave. Naciones Unidas No. 5677-4, Condominio Essex, Jard. de la Parque Regenci.",,,,,,Zapopan,,Jalisco,,,
14844,,11143,11143,1413,214844,,,"c/o TOYS FACTORY, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14845,,11143,11143,1413,214845,,,"c/o SIN-MEX IMPORTADORA, S.A. DE C.V.",,,,,,Guadalajara,,Jalisco,,,
14846,,11143,11143,1413,214846,,,"c/o COMERCIAL JOANA, S.A. DE C.V.",,,,,,Guadalajara,,Jalisco,,,
14847,,11143,11143,1413,214847,,,"c/o COMERCIALIZADORA BRIMAR'S, S.A. DE. C.V.",,,,,,Culiacan,,Sinaloa,,,
14848,,11143,11143,1413,214848,,,"c/o COMERCIAL DOMELY, S.A. DE C.V.",,,,,,Toluca,,Mexico,,,
14850,,11143,11143,1413,214850,,,"Calle Cerro de la Memoria No. 1976, Fraccionamiento Colinas de San Miguel",,,,,,Culiacan,,Sinaloa,,,
14851,,11143,11143,1413,214851,,,"c/o TOYS FACTORY, S.A. DE C.V.",,,,,,Tijuana,,Baja California,,,
14852,,11143,11143,1413,214852,,,"c/o SIN-MEX IMPORTADORA, S.A. DE C.V.",,,,,,Mexico,,Distrito Federal,,,
14853,,11143,11143,1413,214853,,,"c/o COMERCIALIZADORA BRIMAR'S, S.A. DE. C.V.",,,,,,Culiacan,,Sinaloa,,,
14855,,11143,11143,1413,214855,,,V Guerrero 109 Nte. Centro Colon y Escobedo CP 80000,,,,,,Culiacan,,Sinaloa,,,
14856,,11143,11143,1413,214856,,,"Calle Mariano Escobedo Ote No. 467-4, Col. Centro",,,,,,Culiacan,,Sinaloa,,,
14857,,11143,11143,1413,214857,,,"c/o SIN-MEX IMPORTADORA, S.A. DE C.V.",,,,,,Mexico,,Distrito Federal,,,
14858,,11143,11143,1413,214858,,,"c/o CONSORCIO INMOBILIARIO DEL VALLE DE CULIACAN, S.A. DE C.V.",,,,,,Culiacan,,Sinaloa,,,
14876,,11143,11143,1413,214876,,,"Calle Sierra Madre del Sur No. 1525-A, Infonavit Canadas",,,,,,Culiacan,,Sinaloa,,,
14877,,11143,11143,1413,214877,,,"c/o COMERCIALIZADORA BRIMAR'S, S.A. DE. C.V.",,,,,,Culiacan,,Sinaloa,,,
14884,,11143,11143,1413,214884,,,"Av. Sexecnal No. 3043, Col. Republica Mexicana",,,,,,Culiacan,,Sinaloa,,,
14885,,11143,11143,1413,214885,,,"c/o COMERCIALIZADORA TOQUIN, S.A. DE. C.V.",,,,,,Guadalajara,,Jalisco,,,
14887,,11143,11143,1413,214887,,,"Calle Francisco Villa No. 331, Col. Centro",,,,,,Culiacan,,Sinaloa,,,
14888,,11143,11143,1413,214888,,,"(Clave Catastral CU-37-740-003) Lote 3, Manzana #18, Zona 1, ""El Vallado III""",,,,,,Culiacan,,Sinaloa,,,
14986,,11143,11143,1413,214986,,,"Cll Cristobal Colon 275, Culiacan Rosales",,,,,,Culiacan,,,,,
14987,,11143,11143,1413,214987,,,"Cll Cristobal Colon No. 275, Col. Centro",,,,,,Culiacan,,Sinaloa,,80000,
15024,,11143,11143,1413,215024,,,"Centro Culiacan Ramon Corona Jesus Andrade, Culiacan Rosales",,,,,,Culiacan,,,,,
14890,,11143,11143,1413,214890,,,"Blv. Gustavo Diaz Ordaz No. 1, Col. Las Brisas",,,,,,Tijuana,,Baja California,,,
14891,,11143,11143,1413,214891,,,"Ave. Presidente Carlos Salinas de Gortari No. 5, Col. Infonavit Presidente",,,,,,Tijuana,,Baja California,,,
14892,,11143,11143,1413,214892,,,"Ave. Poniente Carlos Salinas S/N, Col. Infonavit",,,,,,Tijuana,,Baja California,,,
14893,,11143,11143,1413,214893,,,"Blv. Gustavo Diaz Ordaz No. 16E-5, Col. Pque Ind. Bajamar Aguila",,,,,,Tijuana,,Baja California,,,
14895,,11143,11143,1413,214895,,,"Blvd. Emiliano Zapata No. 20, Col. Centro",,,,,,Culiacan,,Sinaloa,,,
14896,,11143,11143,1413,214896,,,"Ave. Alvaro Obregon No. 1800, 74M, Colinas de San Miguel",,,,,,Culiacan,,Sinaloa,,,
14897,,11143,11143,1413,214897,,,"Ave. Alvaro Obregon No. 1800, 75M, Colinas de San Miguel",,,,,,Culiacan,,Sinaloa,,,
14898,,11143,11143,1413,214898,,,"Ave. Alvaro Obregon No. 1800, 76M, Colinas de San Miguel",,,,,,Culiacan,,Sinaloa,,,
14899,,11143,11143,1413,214899,,,"Ave. Alvaro Obregon No. 1800, 77M, Colinas de San Miguel",,,,,,Culiacan,,Sinaloa,,,
14900,,11143,11143,1413,214900,,,Calle Rodolfo G. Robles No. 158,,,,,,Culiacan,,Sinaloa,,,
14901,,11143,11143,1413,214901,,,"Calle Miguel Hidalgo No. 590, #3",,,,,,Culiacan,,Sinaloa,,,
14902,,11143,11143,1413,214902,,,"Calle Miguel Hidalgo No. 590, #4",,,,,,Culiacan,,Sinaloa,,,
14903,,11143,11143,1413,214903,,,"Valle Aldama No. 257, Col. Centro",,,,,,Culiacan,,Sinaloa,,,
14905,,11143,11143,1413,214905,,,"Calle Miguel Hgo No. 302, Col. Centro",,,,,,Culiacan,,Sinaloa,,,
14906,,11143,11143,1413,214906,,,"Ave. Alvaro Obregon No. 1800, 74M, Col. Colinas de San Miguel",,,,,,Culiacan,,Sinaloa,,80228,
14907,,11143,11143,1413,214907,,,Col. Proyecto Urbano Tres Rios,,,,,,Culiacan,,Sinaloa,,,
14908,,11143,11143,1413,214908,,,"Calle Benito Juarez, No. 302, Col. Centro",,,,,,Culiacan,,Sinaloa,,,
14909,,11143,11143,1413,214909,,,"Calle Benito Juarez 302 A altos S/N, Col. Centro",,,,,,Culiacan,,Sinaloa,,,
14988,,11143,11143,1413,214988,,,"Alvaro Obregon y Cerro de Montelargo Local 74M, 75M, 76M, 7 Colinas de San Miguel",,,,,,Culiacan,,,,80228,
14989,,11143,11143,1413,214989,,,"Ave Alvaro Obregon No. 1800, 74M, Col. Colinas de San Miguel",,,,,,Culiacan,,Sinaloa,,80228,
14990,,11143,11143,1413,214990,,,"Cll Jose Diego Valadez Rios 16, Plaza Patraca PB-24, Proyecto Urbano Tres Rios, Culiacan Rosales",,,,,,Culiacan,,,,80000,
14991,,11143,11143,1413,214991,,,"Cll Jose Diego Valadez Rios 16, Plaza Patraca PB-16, Proyecto Urbano Tres Rios, Culiacan Rosales",,,,,,Culiacan,,,,80000,
14992,,11143,11143,1413,214992,,,"Cll Jose Diego Valadez Rios 16, Plaza Patraca PB-39, Proyecto Urbano Tres Rios, Culiacan Rosales",,,,,,Culiacan,,,,80000,
14993,,11143,11143,1413,214993,,,"Cll Jose Diego Valadez Rios No. 1676, Col. Proyecto Urbano Tres Rios",,,,,,Culiacan,,Sinaloa,,80000,
14994,,11143,11143,1413,214994,,,"Cll Jose Diego Valadez Rios No. 1676, 16, Col. Proyecto Urbano Tres Rios",,,,,,Culiacan,,Sinaloa,,80000,
14995,,11143,11143,1413,214995,,,"Avenida Jose Maria Morelos 302 Pte, Local 3, Col. Sector Culiacan Centro",,,,,,Culiacan,,Sinaloa,,80000,
14911,,11143,11143,1413,214911,,,"Calle Donato Guerra No. 649, 1, Col. Centro",,,,,,Culiacan,,Sinaloa,,,
14913,,11143,11143,1413,214913,,,"Blvd. Bellas Artes, No. 17686, No. Int. 5, Col. Garita de Otay",,,,,,Tijuana,,Baja California,,,
14915,,11143,11143,1413,214915,,,"Blv. Agua Caliente No. 21, Col. Aviacion",,,,,,Tijuana,,Baja California,,,
14916,,11143,11143,1413,214916,,,"Blv. Agua Caliente No. 221, Col. Centro Zona Este",,,,,,Tijuana,,Baja California,,,
14922,,11143,11143,1413,214922,,,"Boulevard Agua Caliente No. 148, Revolucion",,,,,,Tijuana,,Baja California,,,
14924,,11143,11143,1413,214924,,,"Boulevard Agua Caliente No. 148, Col. Revolucion",,,,,,Tijuana,,Baja California,,22015,
